0x7FFE, Empty
0x3193, Pic Of Groucho
0x3194, Pic Of Tutu
0x3195, Pic Of Ursala
0x3196, Pic Of Grizzly
0x3197, Pic Of Paula
0x3198, Pic Of Ike
0x3199, Pic Of Charlise
0x319A, Pic Of Beardo
0x319B, Pic Of Klaus
0x319C, Pic Of Jay
0x319D, Pic Of Robin
0x319E, Pic Of Anchovy
0x319F, Pic Of Twiggy
0x31A0, Pic Of Jitters
0x31A1, Pic Of Piper
0x31A2, Pic Of Admiral
0x31A3, Pic Of Midge
0x31A4, Pic Of Jakey
0x31A5, Pic Of Lucha
0x31A6, Pic Of Jacques
0x31A7, Pic Of Peck
0x31A8, Pic Of Sparro
0x31A9, Pic Of Medli
0x31AA, Pic Of Angus
0x31AB, Pic Of Rodeo
0x31AC, Pic Of Stu
0x31AD, Pic Of T-Bone
0x31AE, Pic Of Coach
0x31AF, Pic Of Vic
0x31B0, Pic Of Bob
0x31B1, Pic Of Mitzi
0x31B2, Pic Of Rosie
0x31B3, Pic Of Olivia
0x31B4, Pic Of Kiki
0x31B5, Pic Of Tangy
0x31B6, Pic Of Punchy
0x31B7, Pic Of Purrl
0x31B8, Pic Of Moe
0x31B9, Pic Of Kabuki
0x31BA, Pic Of Kid Cat
0x31BB, Pic Of Monique
0x31BC, Pic Of Tabby
0x31BD, Pic Of Stinky
0x31BE, Pic Of Kitty
0x31BF, Pic Of Tom
0x31C0, Pic Of Merry
0x31C1, Pic Of Felicity
0x31C2, Pic Of Lolly
0x31C3, Pic Of Ankha
0x31C4, Pic Of Rudy
0x31C5, Pic Of Katt
0x31C6, Pic Of Felyne
0x31C7, Pic Of Bluebear
0x31C8, Pic Of Maple
0x31C9, Pic Of Poncho
0x31CA, Pic Of Pudge
0x31CB, Pic Of Kody
0x31CC, Pic Of Stitches
0x31CD, Pic Of Vladimir
0x31CE, Pic Of Murphy
0x31CF, Pic Of Olive
0x31D0, Pic Of Cheri
0x31D1, Pic Of June
0x31D2, Pic Of Pekoe
0x31D3, Pic Of Chester
0x31D4, Pic Of Barold
0x31D5, Pic Of Tammy
0x31D6, Pic Of Marty
0x31D7, Pic Of Goose
0x31D8, Pic Of Benedict
0x31D9, Pic Of Egbert
0x31DA, Pic Of Ava
0x31DB, Pic Of Becky
0x31DC, Pic Of Plucky
0x31DD, Pic Of Knox
0x31DE, Pic Of Broffina
0x31DF, Pic Of Ken
0x31E0, Pic Of Patty
0x31E1, Pic Of Tipper
0x31E2, Pic Of Norma
0x31E3, Pic Of Naomi
0x31E4, Pic Of Alfonso
0x31E5, Pic Of Alli
0x31E6, Pic Of Boots
0x31E7, Pic Of Del
0x31E8, Pic Of Sly
0x31E9, Pic Of Gayle
0x31EA, Pic Of Drago
0x31EB, Pic Of Fauna
0x31EC, Pic Of Bam
0x31ED, Pic Of Zell
0x31EE, Pic Of Bruce
0x31EF, Pic Of Deirdre
0x31F0, Pic Of Lopez
0x31F1, Pic Of Fuchsia
0x31F2, Pic Of Beau
0x31F3, Pic Of Diana
0x31F4, Pic Of Erik
0x31F5, Pic Of Chelsea
0x31F6, Pic Of Goldie
0x31F7, Pic Of Butch
0x31F8, Pic Of Lucky
0x31F9, Pic Of Biskit
0x31FA, Pic Of Bones
0x31FB, Pic Of Portia
0x31FC, Pic Of Walker
0x31FD, Pic Of Daisy
0x31FE, Pic Of Cookie
0x31FF, Pic Of Maddie
0x3200, Pic Of Bea
0x3201, Pic Of Mac
0x3202, Pic Of Marcel
0x3203, Pic Of Benjamin
0x3204, Pic Of Cherry
0x3205, Pic Of Shep
0x3206, Pic Of Bill
0x3207, Pic Of Joey
0x3208, Pic Of Pate
0x3209, Pic Of Maelle
0x320A, Pic Of Deena
0x320B, Pic Of Pompom
0x320C, Pic Of Mallary
0x320D, Pic Of Freckles
0x320E, Pic Of Derwin
0x320F, Pic Of Drake
0x3210, Pic Of Scoot
0x3211, Pic Of Weber
0x3212, Pic Of Miranda
0x3213, Pic Of Ketchup
0x3214, Pic Of Gloria
0x3215, Pic Of Molly
0x3216, Pic Of Quillson
0x3217, Pic Of Opal
0x3218, Pic Of Dizzy
0x3219, Pic Of Big Top
0x321A, Pic Of Eloise
0x321B, Pic Of Margie
0x321C, Pic Of Paolo
0x321D, Pic Of Axel
0x321E, Pic Of Ellie
0x321F, Pic Of Tucker
0x3220, Pic Of Tia
0x3221, Pic Of Chai
0x3222, Pic Of Lily
0x3223, Pic Of Ribbot
0x3224, Pic Of Frobert
0x3225, Pic Of Camofrog
0x3226, Pic Of Drift
0x3227, Pic Of Wart Jr.
0x3228, Pic Of Puddles
0x3229, Pic Of Jeremiah
0x322A, Pic Of Tad
0x322B, Pic Of Cousteau
0x322C, Pic Of Huck
0x322D, Pic Of Prince
0x322E, Pic Of Jambette
0x322F, Pic Of Raddle
0x3230, Pic Of Gigi
0x3231, Pic Of Croque
0x3232, Pic Of Diva
0x3233, Pic Of Henry
0x3234, Pic Of Chevre
0x3235, Pic Of Nan
0x3236, Pic Of Billy
0x3237, Pic Of Gruff
0x3238, Pic Of Velma
0x3239, Pic Of Kidd
0x323A, Pic Of Pashmina
0x323B, Pic Of Cesar
0x323C, Pic Of Peewee
0x323D, Pic Of Boone
0x323E, Pic Of Louie
0x323F, Pic Of Boyd
0x3240, Pic Of Violet
0x3241, Pic Of Al
0x3242, Pic Of Rocket
0x3243, Pic Of Hans
0x3244, Pic Of Rilla
0x3245, Pic Of Hamlet
0x3246, Pic Of Apple
0x3247, Pic Of Graham
0x3248, Pic Of Rodney
0x3249, Pic Of Soleil
0x324A, Pic Of Clay
0x324B, Pic Of Flurry
0x324C, Pic Of Hamphrey
0x324D, Pic Of Holden (Unused)
0x324E, Pic Of Rocco
0x324F, Pic Of Bubbles
0x3250, Pic Of Bertha
0x3251, Pic Of Biff
0x3252, Pic Of Bitty
0x3253, Pic Of Harry
0x3254, Pic Of Hippeux
0x3255, Pic Of Buck
0x3256, Pic Of Victoria
0x3257, Pic Of Savannah
0x3258, Pic Of Elmer
0x3259, Pic Of Roscoe
0x325A, Pic Of Winnie
0x325B, Pic Of Ed
0x325C, Pic Of Cleo
0x325D, Pic Of Peaches
0x325E, Pic Of Annalise
0x325F, Pic Of Clyde
0x3260, Pic Of Colton
0x3261, Pic Of Papi
0x3262, Pic Of Julian
0x3263, Pic Of Filly (Unused)
0x3264, Pic Of Epona
0x3265, Pic Of Yuka
0x3266, Pic Of Alice
0x3267, Pic Of Melba
0x3268, Pic Of Sydney
0x3269, Pic Of Gonzo
0x326A, Pic Of Ozzie
0x326B, Pic Of Canberra
0x326C, Pic Of Lyman
0x326D, Pic Of Eugene
0x326E, Pic Of Kitt
0x326F, Pic Of Mathilda
0x3270, Pic Of Carrie
0x3271, Pic Of Astrid
0x3272, Pic Of Sylvia
0x3273, Pic Of Walt
0x3274, Pic Of Rooney
0x3275, Pic Of Marcie
0x3276, Pic Of Bud
0x3277, Pic Of Elvis
0x3278, Pic Of Rex
0x3279, Pic Of Leopold
0x327A, Pic Of Mott
0x327B, Pic Of Rory
0x327C, Pic Of Lionel
0x327D, Pic Of Nana
0x327E, Pic Of Simon
0x327F, Pic Of Tammi
0x3280, Pic Of Monty
0x3281, Pic Of Elise
0x3282, Pic Of Flip
0x3283, Pic Of Shari
0x3284, Pic Of Deli
0x3285, Pic Of Dora
0x3286, Pic Of Limberg
0x3287, Pic Of Bella
0x3288, Pic Of Bree
0x3289, Pic Of Samson
0x328A, Pic Of Rod
0x328B, Pic Of Candi
0x328C, Pic Of Rizzo
0x328D, Pic Of Anicotti
0x328E, Pic Of Broccolo
0x328F, Pic Of Moose
0x3290, Pic Of Bettina
0x3291, Pic Of Greta
0x3292, Pic Of Penelope
0x3293, Pic Of Chadder
0x3294, Pic Of Octavian
0x3295, Pic Of Marina
0x3296, Pic Of Zucker
0x3297, Pic Of Inkwell
0x3298, Pic Of Queenie
0x3299, Pic Of Gladys
0x329A, Pic Of Sandy
0x329B, Pic Of Sprocket
0x329C, Pic Of Julia
0x329D, Pic Of Cranston
0x329E, Pic Of Phil
0x329F, Pic Of Blanche
0x32A0, Pic Of Flora
0x32A1, Pic Of Phoebe
0x32A2, Pic Of Apollo
0x32A3, Pic Of Amelia
0x32A4, Pic Of Pierce
0x32A5, Pic Of Buzz
0x32A6, Pic Of Avery
0x32A7, Pic Of Frank
0x32A8, Pic Of Sterling
0x32A9, Pic Of Keaton
0x32AA, Pic Of Celia
0x32AB, Pic Of Aurora
0x32AC, Pic Of Roald
0x32AD, Pic Of Cube
0x32AE, Pic Of Hopper
0x32AF, Pic Of Friga
0x32B0, Pic Of Gwen
0x32B1, Pic Of Puck
0x32B2, Pic Of Wade
0x32B3, Pic Of Boomer
0x32B4, Pic Of Iggly
0x32B5, Pic Of Tex
0x32B6, Pic Of Flo
0x32B7, Pic Of Sprinkles
0x32B8, Pic Of Curly
0x32B9, Pic Of Truffles
0x32BA, Pic Of Rasher
0x32BB, Pic Of Hugh
0x32BC, Pic Of Lucy
0x32BD, Pic Of Crackle
0x32BE, Pic Of Cobb
0x32BF, Pic Of Boris
0x32C0, Pic Of Maggie
0x32C1, Pic Of Peggy
0x32C2, Pic Of Gala
0x32C3, Pic Of Chops
0x32C4, Pic Of Kevin
0x32C5, Pic Of Pancetti
0x32C6, Pic Of Agnes
0x32C7, Pic Of Ganon
0x32C8, Pic Of Bunnie
0x32C9, Pic Of Dotty
0x32CA, Pic Of Coco
0x32CB, Pic Of Snake
0x32CC, Pic Of Gaston
0x32CD, Pic Of Gabi
0x32CE, Pic Of Pippy
0x32CF, Pic Of Tiffany
0x32D0, Pic Of Genji
0x32D1, Pic Of Ruby
0x32D2, Pic Of Doc
0x32D3, Pic Of Claude
0x32D4, Pic Of Francine
0x32D5, Pic Of Chrissy
0x32D6, Pic Of Hopkins
0x32D7, Pic Of O'Hare
0x32D8, Pic Of Carmen
0x32D9, Pic Of Bonbon
0x32DA, Pic Of Cole
0x32DB, Pic Of Mira
0x32DC, Pic Of Toby
0x32DD, Pic Of Tank
0x32DE, Pic Of Rhonda
0x32DF, Pic Of Spike
0x32E0, Pic Of Hornsby
0x32E1, Pic Of Merengue
0x32E2, Pic Of Renée
0x32E3, Pic Of Vesta
0x32E4, Pic Of Baabara
0x32E5, Pic Of Eunice
0x32E6, Pic Of Stella
0x32E7, Pic Of Cashmere
0x32E8, Pic Of Willow
0x32E9, Pic Of Curlos
0x32EA, Pic Of Wendy
0x32EB, Pic Of Timbra
0x32EC, Pic Of Frita
0x32ED, Pic Of Muffy
0x32EE, Pic Of Pietro
0x32EF, Pic Of Étoile
0x32F0, Pic Of Peanut
0x32F1, Pic Of Blaire
0x32F2, Pic Of Filbert
0x32F3, Pic Of Pecan
0x32F4, Pic Of Nibbles
0x32F5, Pic Of Agent S
0x32F6, Pic Of Caroline
0x32F7, Pic Of Sally
0x32F8, Pic Of Static
0x32F9, Pic Of Mint
0x32FA, Pic Of Ricky
0x32FB, Pic Of Cally
0x32FC, Pic Of Tasha
0x32FD, Pic Of Sylvana
0x32FE, Pic Of Poppy
0x32FF, Pic Of Sheldon
0x3300, Pic Of Marshal
0x3301, Pic Of Hazel
0x3302, Pic Of Cece
0x3303, Pic Of Viché
0x3304, Pic Of Rolf
0x3305, Pic Of Rowan
0x3306, Pic Of Tybalt
0x3307, Pic Of Bangle
0x3308, Pic Of Leonardo
0x3309, Pic Of Claudia
0x330A, Pic Of Bianca
0x330B, Pic Of Chief
0x330C, Pic Of Lobo
0x330D, Pic Of Wolfgang
0x330E, Pic Of Whitney
0x330F, Pic Of Dobie
0x3310, Pic Of Freya
0x3311, Pic Of Fang
0x3312, Pic Of Vivian
0x3313, Pic Of Skye
0x3314, Pic Of Kyle
0x3315, Pic Of Wolf Link
//Pics (Special)
0x3316, Pic Of Cyrus
0x3317, Pic Of Reese
0x3318, Pic Of Chip
0x3319, Pic Of Phineas
0x331A, Pic Of Joan
0x331B, Pic Of Katrina
0x331C, Pic Of Nat
0x331D, Pic Of Saharah
0x331E, Pic Of K.K.
0x331F, Pic Of Redd
0x3320, Pic Of Gracie
0x3321, Pic Of Labelle
0x3322, Pic Of Mabel
0x3323, Pic Of Sable
0x3324, Pic Of Grams
0x3325, Pic Of Leilani
0x3326, Pic Of Kapp'n
0x3327, Pic Of Leila
0x3328, Pic Of Tommy
0x3329, Pic Of Timmy
0x332A, Pic Of Porter
0x332B, Pic Of Don Resetti
0x332C, Pic Of Resetti
0x332D, Pic Of Lyle
0x332E, Pic Of Blathers
0x332F, Pic Of Celeste
0x3330, Pic Of Pavé
0x3331, Pic Of Pelly
0x3332, Pic Of Phyllis
0x3333, Pic Of Brewster
0x3334, Pic Of Jack
0x3335, Pic Of Booker
0x3336, Pic Of Pete
0x3337, Pic Of Copper
0x3338, Pic Of Harriet
0x3339, Pic Of Tom Nook
0x333A, Pic Of Gulliver
0x333B, Pic Of Pascal
0x333C, Pic Of Kicks
0x333D, Pic Of Isabelle
0x333E, Pic Of Tortimer
0x333F, Pic Of Franklin
0x3340, Pic Of Shrunk
0x3341, Pic Of Rover
0x3342, Pic Of Leif
0x3343, Pic Of Blanca
0x3344, Pic Of Luna
0x3345, Pic Of DJ KK
0x3346, Pic Of Katie
0x3347, Pic Of Zipper
0x3348, Pic Of Jingle
0x3349, Pic Of Digby
0x334A, Pic Of Wendell
0x334B, Pic Of Lottie
//Tools & Wearables
0x334C, Rental Axe
0x334D, Axe
0x334E, Silver Axe
0x334F, Golden Axe
0x3350, Rental Net
0x3351, Net
0x3352, Silver Net
0x3353, Golden Net
0x3354, Rental Rod
0x3355, Fishing Rod
0x3356, Silver Rod
0x3357, Golden Rod
0x3358, Rental Shovel
0x3359, Shovel
0x335A, Silver Shovel
0x335B, Golden Shovel
0x335C, Rental Can
0x335D, Watering Can
0x335E, Silver Can
0x335F, Golden Can
0x3360, Rental Slingshot
0x3361, Slingshot
0x3362, Silver Slingshot
0x3363, Golden Slingshot
0x3364, Rental Toy Hammer
0x3365, Toy Hammer
0x3366, Megaphone
0x3367, Timer
0x3368, Sparkler
0x3369, Roman Candle
0x336A, Party Popper
0x336B, Bubble Wand
0x336C, Bunny R. Balloon
0x336D, Bunny O. Balloon
0x336E, Bunny Y. Balloon
0x336F, Bunny G. Balloon
0x3370, Bunny C. Balloon
0x3371, Bunny B. Balloon
0x3372, Bunny I. Balloon
0x3373, Bunny P. Balloon
0x3374, Red Balloon
0x3375, Orange Balloon
0x3376, Yellow Balloon
0x3377, Green Balloon
0x3378, Cyan Balloon
0x3379, Blue Balloon
0x337A, Indigo Balloon
0x337B, Pink Balloon
0x337C, Heart R. Balloon
0x337D, Heart O. Balloon
0x337E, Heart Y. Balloon
0x337F, Heart G. Balloon
0x3380, Heart C. Balloon
0x3381, Heart B. Balloon
0x3382, Heart I. Balloon
0x3383, Heart P. Balloon
0x3384, Red Pinwheel
0x3385, Orange Pinwheel
0x3386, Yellow Pinwheel
0x3387, Green Pinwheel
0x3388, Cyan Pinwheel
0x3389, Blue Pinwheel
0x338A, Indigo Pinwheel
0x338B, Pink Pinwheel
//Uncategorized 2
0x338C, Coffee
0x338D, Fizzy Apple Juice
0x338E, Beans
0x338F, Good-Luck Roll
0x3390, Vanilla Soft-Serve
0x3391, Choco Soft-Serve
0x3392, Matcha Soft-Serve
0x3393, Swirl Soft-Serve
0x3394, Vanilla Ice Cream
0x3395, Strawberry Ice Cream
0x3396, Lemon Double Scoop
0x3397, Mint Double Scoop
0x3398, Blue Glow Wand
0x3399, Green Glow Wand
0x339A, Pink Glow Wand
0x339B, Yellow Glow Wand
0x339C, Flower Fairy Wand
0x339D, Kiki And Lala Wand
0x339E, Tweeter
0x339F, Fountain Firework
0x33A0, Used Firework
0x33A1, Santa Bag
0x33A2, Mystery Bag
0x33A3, Normal Coffee Beans
0x33A4, Good Coffee Beans
0x33A5, Superb Coffee Beans
0x33A6, Chocolate Coin
//Custom Pattern Items
0x33A7, Custom Shirt
0x33A8, Pattern Easel
0x33A9, Pattern Wall Canvas
0x33AA, Custom Design Umbrella 
0x33AB, Custom Design Horned Hat
0x33AC, Custom Design Female Hat
0x33AD, Custom Design Knit Hat
0x33AE, Custom Design T-Shirt
0x33AF, Custom Design Tank Shirt
0x33B0, Custom Design T-Shirt (Distorted Sleeves)
0x33B1, Custom Design Long Sleeve Shirt
0x33B2, Custom Design Tank Dress
0x33B3, Custom Design Sleeve Dress
0x33B4, Custom Design Long Sleeve Dress
0x33B5, Custom Design T-Shirt (Wall)
0x33B6, Custom Design Tank Shirt (Wall)
0x33B7, Custom Design T-Shirt (Distorted Sleeves) (Wall)
0x33B8, Custom Design Long Sleeve Shirt (Wall)
0x33B9, Custom Design Tank Dress (Wall)
0x33BA, Custom Design Sleeve Dress (Wall)
0x33BB, Custom Design Long Sleeve Dress (Wall)
//NPC Items
0x33BC, Signature Sheet
0x33BD, Petition Form
0x33BE, Paper Scrap
0x33BF, Lost Item [Book]
0x33C0, Lost Item [Pouch]
0x33C1, Lost Item [Mitten]
0x33C2, Lost Item [Paper Bag]
0x33C3, Book
0x33C4, Pouch
0x33C5, Mitten
0x33C6, Paper Bag
0x33C7, Towel
//Fortune Cookies
0x33C8, Fortune Cookie
0x33C9, Fortune #1
0x33CA, Fortune #2
0x33CB, Fortune #3
0x33CC, Fortune #46
0x33CD, Fortune #5
0x33CE, Fortune #49
0x33CF, Fortune #7
0x33D0, Fortune #8
0x33D1, Fortune #9
0x33D2, Fortune #10
0x33D3, Fortune #11
0x33D4, Fortune #12
0x33D5, Fortune #13
0x33D6, Fortune #14
0x33D7, Fortune #15
0x33D8, Fortune #50
0x33D9, Fortune #17
0x33DA, Fortune #18
0x33DB, Fortune #19
0x33DC, Fortune #20
0x33DD, Fortune #21
0x33DE, Fortune #22
0x33DF, Fortune #23
0x33E0, Fortune #24
0x33E1, Fortune #25
0x33E2, Fortune #26
0x33E3, Fortune #27
0x33E4, Fortune #28
0x33E5, Fortune #29
0x33E6, Fortune #48
0x33E7, Fortune #31
0x33E8, Fortune #32
0x33E9, Fortune #33
0x33EA, Fortune #34
0x33EB, Fortune #35
0x33EC, Fortune #36
0x33ED, Fortune #37
0x33EE, Fortune #47
0x33EF, Fortune #39
0x33F0, Fortune #40
0x33F1, Fortune #41
0x33F2, Fortune #42
0x33F3, Fortune #43
0x33F4, Fortune #44
0x33F5, Fortune #45
0x33F6, Fortune #4
0x33F7, Fortune #38
0x33F8, Fortune #30
0x33F9, Fortune #6
0x33FA, Fortune #16
0x33FB, Fortune #51
0x33FC, Fortune #52
0x33FD, Fortune #53
0x33FE, Fortune #54
0x33FF, Fortune #55
0x3400, Fortune #56
0x3401, Fortune #57
//Tickets
0x3402, Redd's Cookie
0x3403, Dud Ticket
0x3404, Flash Ticket
0x3405, Bang Ticket
0x3406, Sparkle Ticket
0x3407, Whiz Ticket
0x3408, Pow Ticket
0x3409, Crackle Ticket
0x340A, Kaboom Ticket
0x340B, Pop Ticket
//Item Sprites
0x340C, Bronze Badge (Sprite)
0x340D, Silver Badge (Sprite)
0x340E, Gold Badge (Sprite)
0x340F, Map (Sprite)
0x3410, TPC (Sprite)
0x3411, Lost Book (Sprite)
0x3412, Mail (Sprite)
0x3413, Flower Seed (Sprite)
0x3414, Basic Sapling (Sprite)
0x3415, Cedar Sapling (Sprite)
0x3416, Palm Sapling (Sprite)
0x3417, Gold Trophy (Sprite)
0x3418, Silver Trophy (Sprite)
0x3419, Bronze Trophy (Sprite)
//In-Game Events
0x341A, Bingo Card
0x341B, Expired Bingo Card
0x341C, Time Capsule
0x341D, Scavenger-Hunt List
//Item Sprites #2
0x341E,    Club Tortimer Form (Sprite)
0x341F,    "Red Flowers" (Sprite)
0x3420,    "White Flowers" (Sprite)
0x3421,    "Yellow Flowers" (Sprite)
0x3422,    "Tulips" (Sprite)
0x3423,    "Pansies" (Sprite)
0x3424,    "Cosmos" (Sprite)
0x3425,    "Roses" (Sprite)
//HRA Exhibition (Only Inside)
0x3426, Red Mailbox
0x3427, Metal Mailbox
0x3428, Blue Mailbox
0x3429, Yellow Mailbox
0x342A, Orange Mailbox
0x342B, Green Mailbox
0x342C, Golden Mailbox
0x342D, Wooden Mailbox
0x342E, White Mailbox
0x342F, Pink Mailbox
0x3430, Zen Mailbox
0x3431, Shabby Mailbox
0x3432, Stainless Mailbox
0x3433, Square Mailbox
0x3434, Light-Blue Mailbox
0x3435, Cyan Mailbox
0x3436, Mermaid Mailbox
0x3437, Cabana Mailbox
0x3438, Fairy-Tale Mailbox
0x3439, Royal Mailbox
0x343A, Barrel Mailbox
0x343B, Sweets Mailbox
0x343C, Arched Circle Door
0x343D, Arched Fish Door
0x343E, Arched Astro Door
0x343F, Arched Door
0x3440, Arched Yellow Door
0x3441, Arched Metal Door
0x3442, Arched Patched Door
0x3443, Arched Sweets Door
0x3444, Arched Mermaid Door
0x3445, Arched Zen Door
0x3446, Arched Cabin Door
0x3447, Arch Fairy-Tale Door
0x3448, Arched Brown Door
0x3449, Arched Green Door
0x344A, Arched Heavy Door
0x344B, Arched Blue Door
0x344C, Arched Beige Door
0x344D, Arched Imperial Door
0x344E, Arched Pink Door
0x344F, Arched Kiddie Door
0x3450, Arched Bamboo Door
0x3451, Arched Golden Door
0x3452, Basic Door
0x3453, Fish Door
0x3454, Astro Door
0x3455, Classic Door
0x3456, Yellow Door
0x3457, Metal Door
0x3458, Patched Door
0x3459, Sweets Door
0x345A, Mermaid Door
0x345B, Zen Door
0x345C, Cabin Door
0x345D, Fairy-Tale Door
0x345E, Brown Door
0x345F, Green Door
0x3460, Heavy Door
0x3461, Blue Door
0x3462, Beige Door
0x3463, Imperial Door
0x3464, Pink Door
0x3465, Kiddie Door
0x3466, Bamboo Door
0x3467, Red Roof
0x3468, Green-Tile Roof
0x3469, Blue-Shingle Roof
0x346A, Astro Roof
0x346B, Kiddie Roof
0x346C, Black Modern Roof
0x346D, Straw-Thatched Roof
0x346E, Black-Tile Roof
0x346F, Fairy-Tale Roof
0x3470, Ranch Roof
0x3471, Shanty Roof
0x3472, Concrete Roof
0x3473, Sweets Roof
0x3474, White Roof
0x3475, Purple-Shingle Roof
0x3476, Black-Straw Roof
0x3477, Mermaid Roof
0x3478, Simple Blue Roof
0x3479, Purple Roof
0x347A, Pink Roof
0x347B, Black Roof
0x347C, Yellow Roof
0x347D, Fuchsia Roof
0x347E, Black-Shingle Roof
0x347F, Brown Roof
0x3480, Grass Roof
0x3481, Stone Roof
0x3482, Mint Fairy-Tale Roof
0x3483, Uneven Stone Roof
0x3484, Simple Green Roof
0x3485, Simple Gray Roof
0x3486, Golden Roof
0x3487, Blue Roof
0x3488, Yellow Roof
0x3489, Green Roof
0x348A, Rope Fence
0x348B, Picket Fence
0x348C, Country Fence
0x348D, Hedge
0x348E, Pink Mermaid Fence
0x348F, Blue Mermaid Fence
0x3490, Red-Brick Fence
0x3491, Gray-Brick Fence
0x3492, Pink Fence
0x3493, Fairy-Tale Fence
0x3494, Corral Fence
0x3495, Curvy Fence
0x3496, Blue Fence
0x3497, Fancy Fence
0x3498, Zen Fence
0x3499, Barbed-Wire Fence
0x349A, Sweets Fence
0x349B, Concrete Fence
0x349C, Shanty Fence
0x349D, Bamboo Fence
0x349E, Sculpted Hedge
0x349F, Cinder-Block Wall
0x34A0, Golden Fence
0x34A1, Brick Exterior
0x34A2, Exotic Exterior
0x34A3, Cobblestone Exterior
0x34A4, Astro Exterior
0x34A5, Kiddie Exterior
0x34A6, Simple Exterior
0x34A7, Cabana Exterior
0x34A8, Zen Exterior
0x34A9, Fairy-Tale Exterior
0x34AA, Cabin Exterior
0x34AB, Shanty Exterior
0x34AC, Concrete Exterior
0x34AD, Sweets Exterior
0x34AE, White-Brick Exterior
0x34AF, Chalet Exterior
0x34B0, Brown-Brick Exterior
0x34B1, Mermaid Exterior
0x34B2, Red-Barn Exterior
0x34B3, Blue Chalet Exterior
0x34B4, Pink Exterior
0x34B5, Blue Exterior
0x34B6, Orange Exterior
0x34B7, Garden Exterior
0x34B8, Yellow Exterior
0x34B9, White Exterior
0x34BA, Stucco Exterior
0x34BB, Stone Exterior
0x34BC, Melon Exterior
0x34BD, Earthy Exterior
0x34BE, Fancy Exterior
0x34BF, Black Exterior
0x34C0, Golden Exterior
0x34C1, Colorful Gravel
0x34C2, Stone Pavement
0x34C3, Brick Pavement
0x34C4, Pebble Pavement
0x34C5, Square Pavement
0x34C6, Concrete Pavement
0x34C7, Blue-Brick Pavement
0x34C8, Pink Pavement
0x34C9, Brown Pavement
0x34CA, Mansion
0x34CB, Zen Castle
0x34CC, Castle
0x34CD, Modern House
//Shirts (Wall Variants)
0x34CE, One-Ball Tee (Wall)
0x34CF, Two-Ball Tee (Wall)
0x34D0, Three-Ball Tee (Wall)
0x34D1, Four-Ball Tee (Wall)
0x34D2, Five-Ball Tee (Wall)
0x34D3, Six-Ball Tee (Wall)
0x34D4, Seven-Ball Tee (Wall)
0x34D5, Eight-Ball Tee (Wall)
0x34D6, Nine-Ball Tee (Wall)
0x34D7, Paw Tee (Wall)
0x34D8, Daisy Tee (Wall)
0x34D9, Tulip Tee (Wall)
0x34DA, Cherry Tee (Wall)
0x34DB, Skull Tee (Wall)
0x34DC, U-R-Here Tee (Wall)
0x34DD, Lightning Tee (Wall)
0x34DE, MVP Tee (Wall)
0x34DF, BB Tee (Wall)
0x34E0, Fish Tee (Wall)
0x34E1, Frog Tee (Wall)
0x34E2, Bear Tee (Wall)
0x34E3, Bunny Tee (Wall)
0x34E4, Bunny Shirt (Wall)
0x34E5, Elephant Tee (Wall)
0x34E6, Spade Tee (Wall)
0x34E7, Diamond Tee (Wall)
0x34E8, Club Tee (Wall)
0x34E9, Heart Tee (Wall)
0x34EA, Big-Star Tee (Wall)
0x34EB, Bright Tee (Wall)
0x34EC, A Tee (Wall)
0x34ED, No. 1 Shirt (Wall)
0x34EE, No. 2 Shirt (Wall)
0x34EF, No. 3 Shirt (Wall)
0x34F0, No. 4 Shirt (Wall)
0x34F1, No. 5 Shirt (Wall)
0x34F2, No. 23 Shirt (Wall)
0x34F3, No. 67 Shirt (Wall)
0x34F4, Big Bro's Tee (Wall)
0x34F5, Li'l Bro's Tee (Wall)
0x34F6, Cloudy Tee (Wall)
0x34F7, Fresh Tee (Wall)
0x34F8, Dawn Tee (Wall)
0x34F9, Misty Tee (Wall)
0x34FA, Sunset Tee (Wall)
0x34FB, Deep-Blue Tee (Wall)
0x34FC, Peachy Tee (Wall)
0x34FD, Rainbow Tee (Wall)
0x34FE, Sno-Cone Tee (Wall)
0x34FF, Orange Tie-Dye Tee (Wall)
0x3500, Purple Tie-Dye Tee (Wall)
0x3501, Green Tie-Dye Tee (Wall)
0x3502, Blue Tie-Dye Tee (Wall)
0x3503, Red Tie-Dye Tee (Wall)
0x3504, Bold-Check Tee (Wall)
0x3505, Café Tee (Wall)
0x3506, Checkered Tee (Wall)
0x3507, Blue-Check Tee (Wall)
0x3508, Red-Check Tee (Wall)
0x3509, Dogtooth Tee (Wall)
0x350A, Tan Dogtooth Tee (Wall)
0x350B, Rugby Tee (Wall)
0x350C, Green-Bar Tee (Wall)
0x350D, Yellow-Bar Tee (Wall)
0x350E, Grape-Stripe Tee (Wall)
0x350F, Beatnik Tee (Wall)
0x3510, Red-Bar Tee (Wall)
0x3511, Blue-Stripe Tee (Wall)
0x3512, Blue-Stripe Shirt (Wall)
0x3513, Gelato Tee (Wall)
0x3514, Chain-Gang Tee (Wall)
0x3515, Speedway Tee (Wall)
0x3516, Yellow Tartan Tee (Wall)
0x3517, Fall Plaid Tee (Wall)
0x3518, Blue Tartan Tee (Wall)
0x3519, Dapper Tee (Wall)
0x351A, Natty Tee (Wall)
0x351B, Blue-Grid Tee (Wall)
