//Nothing
0x7FFE, Empty
0x3341, Pic of Rover
0x3342, Pic of Leif
0x3343, Pic of Blanca
0x3344, Pic of Luna
0x3345, Pic of DJ KK
0x3346, Pic of Katie
0x3347, Pic of Zipper
0x3348, Pic of Jingle
0x3349, Pic of Digby
0x334A, Pic of Wendell
0x334B, Pic of Lottie
//Tools & wearables
0x334C, Rental Axe
0x334D, Axe
0x334E, Silver Axe
0x334F, Golden Axe
0x3350, Rental Net
0x3351, Net
0x3352, Silver Net
0x3353, Golden Net
0x3354, Rental Rod
0x3355, Fishing Rod
0x3356, Silver Rod
0x3357, Golden Rod
0x3358, Rental Shovel
0x3359, Shovel
0x335A, Silver Shovel
0x335B, Golden Shovel
0x335C, Rental Can
0x335D, Watering Can
0x335E, Silver Can
0x335F, Golden Can
0x3360, Rental Slingshot
0x3361, Slingshot
0x3362, Silver Slingshot
0x3363, Golden Slingshot
0x3364, Rental Toy Hammer
0x3365, Toy Hammer
0x3366, Megaphone
0x3367, Timer
0x3368, Sparkler
0x3369, Roman Candle
0x336A, Party Popper
0x336B, Bubble Wand
0x336C, Bunny R. Balloon
0x336D, Bunny O. Balloon
0x336E, Bunny Y. Balloon
0x336F, Bunny G. Balloon
0x3370, Bunny C. Balloon
0x3371, Bunny B. Balloon
0x3372, Bunny I. Balloon
0x3373, Bunny P. Balloon
0x3374, Red Balloon
0x3375, Orange Balloon
0x3376, Yellow Balloon
0x3377, Green Balloon
0x3378, Cyan Balloon
0x3379, Blue Balloon
0x337A, Indigo Balloon
0x337B, Pink Balloon
0x337C, Heart R. Balloon
0x337D, Heart O. Balloon
0x337E, Heart Y. Balloon
0x337F, Heart G. Balloon
0x3380, Heart C. Balloon
0x3381, Heart B. Balloon
0x3382, Heart I. Balloon
0x3383, Heart P. Balloon
0x3384, Red Pinwheel
0x3385, Orange Pinwheel
0x3386, Yellow Pinwheel
0x3387, Green Pinwheel
0x3388, Cyan Pinwheel
0x3389, Blue Pinwheel
0x338A, Indigo Pinwheel
0x338B, Pink Pinwheel
//Uncategorized 2
0x338C, Coffee
0x338D, Fizzy Apple Juice
0x338E, Beans
0x338F, Good-Luck Roll
0x3390, Vanilla Soft-Serve
0x3391, Choco Soft-Serve
0x3392, Matcha Soft-Serve
0x3393, Swirl Soft-Serve
0x3394, Vanilla Ice Cream
0x3395, Strawberry Ice Cream
0x3396, Lemon Double Scoop
0x3397, Mint Double Scoop
0x3398, Blue Glow Wand
0x3399, Green Glow Wand
0x339A, Pink Glow Wand
0x339B, Yellow Glow Wand
0x339C, Flower Fairy Wand
0x339D, Kiki And Lala Wand
0x339E, Tweeter
0x339F, Fountain Firework
0x33A0, Used Firework
0x33A1, Santa Bag
0x33A2, Mystery Bag
0x33A3, Normal Coffee Beans
0x33A4, Good Coffee Beans
0x33A5, Superb Coffee Beans
0x33A6, Chocolate Coin
0x33A7, Custom Pattern
0x33A8, Custom Pattern (Easel)
0x33A9, Custom Pattern (Frame)
0x33AA, Custom Pattern (Umbrella)
0x33AB, Custom Pattern (Male Hat)
0x33AC, Custom Pattern (Female Hat)
0x33AD, Custom Pattern (Hat)
0x33AE, Custom Pattern (Shirt)
0x33AF, Custom Pattern (Shirt Sleveless)
0x33B0, Custom Pattern (Shirt PRO)
0x33B1, Custom Pattern (Shirt Long Sleves)
0x33B2, Custom Pattern (Dress Sleveless)
0x33B3, Custom Pattern (Dress)
0x33B4, Custom Pattern (Dress Long Sleves)
0x33B5, Custom Pattern (Hanging Shirt)
0x33B6, Custom Pattern (Hanging Shirt Sleveless)
0x33B7, Custom Pattern (Hanging Shirt PRO)
0x33B8, Custom Pattern (Hanging Shirt Long Sleves)
0x33B9, Custom Pattern (Hanging Dress Sleveless)
0x33BA, Custom Pattern (Hanging Dress)
0x33BB, Custom Pattern (Hanging Dress Long Sleves)
//Uncategorized 3
0x33BC, Signature Sheet
0x33BD, Petition Form
0x33BE, Paper Scrap
0x33BF, Lost Item (Book)
0x33C0, Lost Item (Pouch)
0x33C1, Lost Item (Mitten)
0x33C2, Lost Item (Paper Bag)
0x33C3, Towel
//Fortune cookies
0x33C8, Fortune Cookie
0x33C9, Fortune #1
0x33CA, Fortune #2
0x33CB, Fortune #3
0x33CC, Fortune #46
0x33CD, Fortune #5
0x33CE, Fortune #49
0x33CF, Fortune #7
0x33D0, Fortune #8
0x33D1, Fortune #9
0x33D2, Fortune #10
0x33D3, Fortune #11
0x33D4, Fortune #12
0x33D5, Fortune #13
0x33D6, Fortune #14
0x33D7, Fortune #15
0x33D8, Fortune #50
0x33D9, Fortune #17
0x33DA, Fortune #18
0x33DB, Fortune #19
0x33DC, Fortune #20
0x33DD, Fortune #21
0x33DE, Fortune #22
0x33DF, Fortune #23
0x33E0, Fortune #24
0x33E1, Fortune #25
0x33E2, Fortune #26
0x33E3, Fortune #27
0x33E4, Fortune #28
0x33E5, Fortune #29
0x33E6, Fortune #48
0x33E7, Fortune #31
0x33E8, Fortune #32
0x33E9, Fortune #33
0x33EA, Fortune #34
0x33EB, Fortune #35
0x33EC, Fortune #36
0x33ED, Fortune #37
0x33EE, Fortune #47
0x33EF, Fortune #39
0x33F0, Fortune #40
0x33F1, Fortune #41
0x33F2, Fortune #42
0x33F3, Fortune #43
0x33F4, Fortune #44
0x33F5, Fortune #45
0x33F6, Fortune #4
0x33F7, Fortune #38
0x33F8, Fortune #30
0x33F9, Fortune #6
0x33FA, Fortune #16
0x33FB, Fortune #51
0x33FC, Fortune #52
0x33FD, Fortune #53
0x33FE, Fortune #54
0x33FF, Fortune #55
0x3400, Fortune #56
0x3401, Fortune #57
//Tickets
0x3402, Redd's Cookie
0x3403, Dud Ticket
0x3404, Flash Ticket
0x3405, Bang Ticket
0x3406, Sparkle Ticket
0x3407, Whiz Ticket
0x3408, Pow Ticket
0x3409, Crackle Ticket
0x340A, Kaboom Ticket
0x340B, Pop Ticket
//In-game events
0x341A, Bingo Card
0x341B, Expired Bingo Card
0x341C, Time Capsule
0x341D, Scavenger-Hunt List
//Unused furniture (only inside)
0x2078, K.K. DJ Table
0x2079, Museum Stand (Fossil)
0x207A, Museum Stand (Small)
0x207B, Museum Stand (Big)
0x207C, Reese's Stand (Small)
0x207D, Reese's Stand (Big)
0x207E, Moving Boxes (1)
0x207F, Moving Boxes (2)
0x2080, Moving Boxes (3)
0x2081, Train Station Locker (1)
0x2082, Train Station Locker (2)
0x2083, Sold Out
0x2084, Sold Out (Gracie)
0x2085, Sold Out (Reese)
0x2086, Sold Out (Invisible Spot)
0x2087, Sold Out (Invisible Spot)
0x2088, Sold Out (Redd)
//HRA exhibition (only inside)
0x3426, Red Mailbox
0x3427, Metal Mailbox
0x3428, Blue Mailbox
0x3429, Yellow Mailbox
0x342A, Orange Mailbox
0x342B, Green Mailbox
0x342C, Golden Mailbox
0x342D, Wooden Mailbox
0x342E, White Mailbox
0x342F, Pink Mailbox
0x3430, Zen Mailbox
0x3431, Shabby Mailbox
0x3432, Stainless Mailbox
0x3433, Square Mailbox
0x3434, Light-Blue Mailbox
0x3435, Cyan Mailbox
0x3436, Mermaid Mailbox
0x3437, Cabana Mailbox
0x3438, Fairy-Tale Mailbox
0x3439, Royal Mailbox
0x343A, Barrel Mailbox
0x343B, Sweets Mailbox
0x343C, Arched Circle Door
0x343D, Arched Fish Door
0x343E, Arched Astro Door
0x343F, Arched Door
0x3440, Arched Yellow Door
0x3441, Arched Metal Door
0x3442, Arched Patched Door
0x3443, Arched Sweets Door
0x3444, Arched Mermaid Door
0x3445, Arched Zen Door
0x3446, Arched Cabin Door
0x3447, Arch Fairy-Tale Door
0x3448, Arched Brown Door
0x3449, Arched Green Door
0x344A, Arched Heavy Door
0x344B, Arched Blue Door
0x344C, Arched Beige Door
0x344D, Arched Imperial Door
0x344E, Arched Pink Door
0x344F, Arched Kiddie Door
0x3450, Arched Bamboo Door
0x3451, Arched Golden Door
0x3452, Basic Door
0x3453, Fish Door
0x3454, Astro Door
0x3455, Classic Door
0x3456, Yellow Door
0x3457, Metal Door
0x3458, Patched Door
0x3459, Sweets Door
0x345A, Mermaid Door
0x345B, Zen Door
0x345C, Cabin Door
0x345D, Fairy-Tale Door
0x345E, Brown Door
0x345F, Green Door
0x3460, Heavy Door
0x3461, Blue Door
0x3462, Beige Door
0x3463, Imperial Door
0x3464, Pink Door
0x3465, Kiddie Door
0x3466, Bamboo Door
0x3467, Red Roof
0x3468, Green-Tile Roof
0x3469, Blue-Shingle Roof
0x346A, Astro Roof
0x346B, Kiddie Roof
0x346C, Black Modern Roof
0x346D, Straw-Thatched Roof
0x346E, Black-Tile Roof
0x346F, Fairy-Tale Roof
0x3470, Ranch Roof
0x3471, Shanty Roof
0x3472, Concrete Roof
0x3473, Sweets Roof
0x3474, White Roof
0x3475, Purple-Shingle Roof
0x3476, Black-Straw Roof
0x3477, Mermaid Roof
0x3478, Simple Blue Roof
0x3479, Purple Roof
0x347A, Pink Roof
0x347B, Black Roof
0x347C, Yellow Roof
0x347D, Fuchsia Roof
0x347E, Black-Shingle Roof
0x347F, Brown Roof
0x3480, Grass Roof
0x3481, Stone Roof
0x3482, Mint Fairy-Tale Roof
0x3483, Uneven Stone Roof
0x3484, Simple Green Roof
0x3485, Simple Gray Roof
0x3486, Golden Roof
0x3487, Blue Roof
0x3488, Yellow Roof
0x3489, Green Roof
0x348A, Rope Fence
0x348B, Picket Fence
0x348C, Country Fence
0x348D, Hedge
0x348E, Pink Mermaid Fence
0x348F, Blue Mermaid Fence
0x3490, Red-Brick Fence
0x3491, Gray-Brick Fence
0x3492, Pink Fence
0x3493, Fairy-Tale Fence
0x3494, Corral Fence
0x3495, Curvy Fence
0x3496, Blue Fence
0x3497, Fancy Fence
0x3498, Zen Fence
0x3499, Barbed-Wire Fence
0x349A, Sweets Fence
0x349B, Concrete Fence
0x349C, Shanty Fence
0x349D, Bamboo Fence
0x349E, Sculpted Hedge
0x349F, Cinder-Block Wall
0x34A0, Golden Fence
0x34A1, Brick Exterior
0x34A2, Exotic Exterior
0x34A3, Cobblestone Exterior
0x34A4, Astro Exterior
0x34A5, Kiddie Exterior
0x34A6, Simple Exterior
0x34A7, Cabana Exterior
0x34A8, Zen Exterior
0x34A9, Fairy-Tale Exterior
0x34AA, Cabin Exterior
0x34AB, Shanty Exterior
0x34AC, Concrete Exterior
0x34AD, Sweets Exterior
0x34AE, White-Brick Exterior
0x34AF, Chalet Exterior
0x34B0, Brown-Brick Exterior
0x34B1, Mermaid Exterior
0x34B2, Red-Barn Exterior
0x34B3, Blue Chalet Exterior
0x34B4, Pink Exterior
0x34B5, Blue Exterior
0x34B6, Orange Exterior
0x34B7, Garden Exterior
0x34B8, Yellow Exterior
0x34B9, White Exterior
0x34BA, Stucco Exterior
0x34BB, Stone Exterior
0x34BC, Melon Exterior
0x34BD, Earthy Exterior
0x34BE, Fancy Exterior
0x34BF, Black Exterior
0x34C0, Golden Exterior
0x34C1, Colorful Gravel
0x34C2, Stone Pavement
0x34C3, Brick Pavement
0x34C4, Pebble Pavement
0x34C5, Square Pavement
0x34C6, Concrete Pavement
0x34C7, Blue-Brick Pavement
0x34C8, Pink Pavement
0x34C9, Brown Pavement
0x34CA, Mansion
0x34CB, Zen Castle
0x34CC, Castle
0x34CD, Modern House
//Presents
0x4DE7, Wrapping Paper
//Special Furniture Items (Welcome Amiibo Update)
0x3726, Magic Lamp
0x372A, Ikada Trophy
//Room Reserved Space
0x7FFC, Multispace Furniture
