//Villager Info
ID = 0x0000, Name = Cyrano, Personality = 2, Catchphrase = ah-CHOO, Shirt = 0x2472, Furniture = [0x213C, 0x2390, 0x241A, 0x27EA, 0x2B9A, 0x2B9B, 0x2BA7, 0x2B9B, 0x29E8, 0x7FFE, 0x2BA6, 0x2B99, 0x2BA5, 0x29B6, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x200000, ]
ID = 0x0148, Name = Tiffany, Personality = 6, Catchphrase = bunbun, Shirt = 0x24F7, Furniture = [0x2145, 0x239E, 0x2411, 0x27FE, 0x2DAF, 0x2C05, 0x2C4B, 0x2B93, 0x2C05, 0x7FFE, 0x2C07, 0x2BDC, 0x2B92, 0x2B92, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D0A, 0x7FFE, 0x210148, ]
ID = 0x0149, Name = Genji, Personality = 1, Catchphrase = otaku, Shirt = 0x2473, Furniture = [0x2168, 0x237C, 0x241C, 0x27EA, 0x2C66, 0x2CEF, 0x2B9B, 0x2CBA, 0x7FFE, 0x2B9E, 0x2BF2, 0x2B99, 0x2B9C, 0x27EA, 0x22A4, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D7E, 0x7FFE, 0x270149, ]
ID = 0x014A, Name = Ruby, Personality = 5, Catchphrase = li'l ears, Shirt = 0x245D, Furniture = [0x213A, 0x2364, 0x2403, 0x27E9, 0x2B08, 0x2B09, 0x2B0A, 0x2B0C, 0x2B0B, 0x29D7, 0x29D6, 0x2B07, 0x2B0E, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x47014A, ]
ID = 0x014B, Name = Doc, Personality = 0, Catchphrase = old bunny, Shirt = 0x24A9, Furniture = [0x2165, 0x236B, 0x240A, 0x27ED, 0x2BEE, 0x2CE8, 0x2B24, 0x2B64, 0x2C4C, 0x2B7E, 0x2CF6, 0x2B65, 0x2C5C, 0x2C5C, 0x2D00, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D6D, 0x7FFE, 0x18014B, ]
ID = 0x014C, Name = Claude, Personality = 0, Catchphrase = hopalong, Shirt = 0x7FFE, Furniture = [0x2165, 0x2381, 0x246C, 0x27ED, 0x2FD4, 0x2FD8, 0x2FB4, 0x2D3E, 0x2C49, 0x2FD7, 0x2FD7, 0x2BDD, 0x2FD6, 0x7FFE, 0x2FF2, 0x2FF9, 0x7FFE, 0x7FFE, 0x2E24, 0x7FFE, 0x2D014C, ]
ID = 0x014D, Name = Francine, Personality = 6, Catchphrase = karat, Shirt = 0x249A, Furniture = [0x2160, 0x2351, 0x23F0, 0x27EB, 0x7FFE, 0x2BC8, 0x2A11, 0x2AE8, 0x2AEA, 0x2AF1, 0x27FA, 0x2A14, 0x2C47, 0x2AEE, 0x2D03, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2CD6, 0x4E014D, ]
ID = 0x014E, Name = Chrissy, Personality = 5, Catchphrase = sparkles, Shirt = 0x249B, Furniture = [0x212D, 0x234D, 0x240F, 0x27EB, 0x2A4D, 0x2A55, 0x2DCC, 0x2A4E, 0x2C6C, 0x24E1, 0x2A56, 0x2B88, 0x2C46, 0x2BCA, 0x289C, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A0A, 0x7FFE, 0x13014E, ]
ID = 0x014F, Name = Hopkins, Personality = 0, Catchphrase = thumper, Shirt = 0x7FFE, Furniture = [0x2160, 0x2356, 0x246B, 0x27F7, 0x7FFE, 0x304D, 0x2F30, 0x2A25, 0x2C4D, 0x301D, 0x301C, 0x7FFE, 0x3010, 0x2E7B, 0x2F14, 0x2F92, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2E014F, ]
ID = 0x0150, Name = O'Hare, Personality = 3, Catchphrase = amigo, Shirt = 0x250F, Furniture = [0x2178, 0x2369, 0x2438, 0x27FD, 0x2BC8, 0x2CC9, 0x2CC9, 0x2C16, 0x2B2D, 0x2BD7, 0x2C48, 0x298C, 0x2C31, 0x2C17, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x0150, ]
ID = 0x0151, Name = Carmen, Personality = 5, Catchphrase = nougat, Shirt = 0x24AD, Furniture = [0x2150, 0x23B7, 0x245D, 0x27E9, 0x2DEC, 0x2DB8, 0x2D31, 0x2DE7, 0x2DE5, 0x2DE9, 0x2984, 0x2C48, 0x2DEE, 0x2DEB, 0x2D03, 0x7FFE, 0x7FFE, 0x7FFE, 0x2DEA, 0x7FFE, 0x200151, ]
ID = 0x0152, Name = Bonbon, Personality = 5, Catchphrase = deelish, Shirt = 0x24CD, Furniture = [0x2184, 0x23B2, 0x2450, 0x27F3, 0x2E84, 0x2DB8, 0x2C4D, 0x7FFE, 0x2DB9, 0x2D64, 0x2DBC, 0x2DBF, 0x2E83, 0x2BD6, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2DBD, 0x7FFE, 0x0152, ]
ID = 0x0153, Name = Cole, Personality = 0, Catchphrase = duuude, Shirt = 0x24FA, Furniture = [0x2172, 0x237F, 0x2432, 0x2808, 0x2A16, 0x2A17, 0x2A1B, 0x2A1B, 0x2A1F, 0x7FFE, 0x2C27, 0x2BDD, 0x2BE2, 0x2A1C, 0x2C50, 0x2C37, 0x2CFA, 0x7FFE, 0x2D71, 0x7FFE, 0x1C0153, ]
ID = 0x0154, Name = Mira, Personality = 7, Catchphrase = cottontail, Shirt = 0x253E, Furniture = [0x213B, 0x23BB, 0x2456, 0x27EC, 0x2E58, 0x2DF7, 0x2DF0, 0x2DF6, 0x2DF3, 0x2DF4, 0x7FFE, 0x258B, 0x2DEF, 0x2DF2, 0x7FFE, 0x2D5D, 0x7FFE, 0x7FFE, 0x2D0A, 0x2DF5, 0x260154, ]
ID = 0x0155, Name = Toby, Personality = 3, Catchphrase = ribbit, Shirt = 0x7FFE, Furniture = [0x2168, 0x23E3, 0x248B, 0x2808, 0x3075, 0x3076, 0x7FFE, 0x3076, 0x3076, 0x3072, 0x3077, 0x3074, 0x7FFE, 0x3074, 0x3073, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x170155, ]
ID = 0x0156, Name = Tank, Personality = 1, Catchphrase = kerPOW, Shirt = 0x2467, Furniture = [0x2157, 0x237F, 0x243A, 0x27E6, 0x2C66, 0x2E21, 0x2C2B, 0x2C14, 0x2B24, 0x2B05, 0x2C4E, 0x29AD, 0x2BAB, 0x2BAC, 0x2BCB, 0x2BD3, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x0156, ]
ID = 0x0157, Name = Rhonda, Personality = 4, Catchphrase = bigfoot, Shirt = 0x250C, Furniture = [0x2155, 0x2373, 0x242D, 0x27E8, 0x2A00, 0x2A01, 0x2DCC, 0x2C49, 0x2A04, 0x2E3D, 0x2971, 0x2BD7, 0x2DCA, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A0A, 0x7FFE, 0x140157, ]
ID = 0x0158, Name = Spike, Personality = 2, Catchphrase = punk, Shirt = 0x7FFE, Furniture = [0x2174, 0x2382, 0x246A, 0x2805, 0x2A37, 0x2CED, 0x2FB4, 0x2F2F, 0x2C14, 0x7FFE, 0x2F5F, 0x2FB7, 0x2F79, 0x2B82, 0x2F28, 0x7FFE, 0x7FFE, 0x7FFE, 0x2F0D, 0x2CD6, 0x3A0158, ]
ID = 0x0159, Name = Hornsby, Personality = 0, Catchphrase = schnozzle, Shirt = 0x7FFE, Furniture = [0x2157, 0x239F, 0x2422, 0x2804, 0x3014, 0x2EF9, 0x7FFE, 0x2C49, 0x2C23, 0x2F56, 0x2F0E, 0x2FB9, 0x2F50, 0x2BE9, 0x2F14, 0x2FAB, 0x2F2D, 0x2EDC, 0x2D71, 0x2FED, 0x1B0159, ]
ID = 0x015A, Name = Merengue, Personality = 4, Catchphrase = shortcake, Shirt = 0x253B, Furniture = [0x2177, 0x236D, 0x240C, 0x27F0, 0x2D41, 0x2AEF, 0x2AD4, 0x2AD6, 0x2E5C, 0x2C26, 0x2BD8, 0x2C46, 0x2D63, 0x2AF0, 0x2D9E, 0x2C24, 0x292F, 0x7FFE, 0x2E24, 0x2D69, 0x11015A, ]
ID = 0x015B, Name = Renée, Personality = 7, Catchphrase = yo yo yo, Shirt = 0x2518, Furniture = [0x2154, 0x239B, 0x243A, 0x27FE, 0x7FFE, 0x2C2B, 0x2E40, 0x2B64, 0x2B24, 0x2B14, 0x2BF6, 0x2B62, 0x2B1E, 0x2B1E, 0x2C50, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x1F015B, ]
ID = 0x015C, Name = Vesta, Personality = 4, Catchphrase = baaaffo, Shirt = 0x2491, Furniture = [0x2140, 0x234F, 0x2406, 0x27FE, 0x7FFE, 0x29ED, 0x2C78, 0x2C44, 0x29FB, 0x25C8, 0x250D, 0x2C47, 0x29E5, 0x2CFF, 0x2C7C, 0x2C39, 0x2D21, 0x7FFE, 0x2D7B, 0x7FFE, 0x15015C, ]
ID = 0x015D, Name = Baabara, Personality = 6, Catchphrase = daahling, Shirt = 0x247A, Furniture = [0x212E, 0x238F, 0x245C, 0x27EB, 0x2BEE, 0x2A17, 0x7FFE, 0x29FC, 0x29F9, 0x2BE8, 0x2C47, 0x29FA, 0x2BD7, 0x2C53, 0x2C24, 0x2CFA, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x1E015D, ]
ID = 0x015E, Name = Eunice, Personality = 4, Catchphrase = lambchop, Shirt = 0x2496, Furniture = [0x212D, 0x2374, 0x242D, 0x27F1, 0x2BEE, 0x2C49, 0x29F9, 0x29FC, 0x7FFE, 0x2AED, 0x2516, 0x2CF6, 0x296E, 0x2BE2, 0x2CBD, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D70, 0x7FFE, 0x1015E, ]
ID = 0x015F, Name = Stella, Personality = 4, Catchphrase = baa-dabing, Shirt = 0x7FFE, Furniture = [0x2152, 0x2379, 0x2477, 0x27F3, 0x29F5, 0x2DE7, 0x2FD5, 0x2DE5, 0x2EE4, 0x3011, 0x2EEA, 0x29FA, 0x2BDC, 0x2F3A, 0x2F84, 0x2D21, 0x7FFE, 0x7FFE, 0x2F5E, 0x2EC5, 0x1015F, ]
ID = 0x0160, Name = Cashmere, Personality = 6, Catchphrase = baaaby, Shirt = 0x7FFE, Furniture = [0x2153, 0x2387, 0x2481, 0x27FF, 0x29F0, 0x2F75, 0x7FFE, 0x2FA3, 0x2FE6, 0x2FA4, 0x7FFE, 0x2F37, 0x7FFE, 0x2EE1, 0x2FEB, 0x2FE4, 0x2FFE, 0x7FFE, 0x29F4, 0x2CD6, 0xE0160, ]
ID = 0x0161, Name = Willow, Personality = 6, Catchphrase = bo peep, Shirt = 0x24B2, Furniture = [0x2131, 0x238D, 0x2415, 0x27E8, 0x2A00, 0x7FFE, 0x2A05, 0x2C49, 0x2DDE, 0x2BDD, 0x2A06, 0x2BE8, 0x2BF3, 0x2D48, 0x2CEB, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x330161, ]
ID = 0x0162, Name = Curlos, Personality = 3, Catchphrase = shearly, Shirt = 0x2519, Furniture = [0x2134, 0x23BE, 0x240E, 0x27FC, 0x2BC8, 0x2DA8, 0x2D31, 0x2C4A, 0x2B93, 0x29CA, 0x298B, 0x2BE9, 0x256B, 0x2BDB, 0x2D03, 0x2CFA, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x90162, ]
ID = 0x0163, Name = Wendy, Personality = 5, Catchphrase = lambkins, Shirt = 0x24FC, Furniture = [0x2135, 0x2364, 0x2454, 0x27E6, 0x2BC2, 0x2C69, 0x2BB2, 0x2CC9, 0x2CC9, 0x2BBB, 0x2C27, 0x2BBE, 0x2BBE, 0x2D63, 0x2C25, 0x2BC4, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x0163, ]
ID = 0x0164, Name = Timbra, Personality = 6, Catchphrase = pine nut, Shirt = 0x24F5, Furniture = [0x214D, 0x238C, 0x2422, 0x2809, 0x29DF, 0x29E8, 0x2BA1, 0x29E2, 0x29E4, 0x295F, 0x2A28, 0x29FA, 0x2C47, 0x2A2A, 0x2BCC, 0x2BCB, 0x2BCD, 0x7FFE, 0x2E24, 0x7FFE, 0xA0164, ]
ID = 0x0165, Name = Frita, Personality = 7, Catchphrase = oh ewe, Shirt = 0x2519, Furniture = [0x216D, 0x2387, 0x240E, 0x27F6, 0x2B2F, 0x2B2F, 0x2E5C, 0x2D28, 0x2A4B, 0x2D63, 0x2D5A, 0x2D2D, 0x2D60, 0x2E27, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2CD6, 0x440165, ]
ID = 0x0166, Name = Muffy, Personality = 7, Catchphrase = nightshade, Shirt = 0x2494, Furniture = [0x2175, 0x23B4, 0x2450, 0x2801, 0x2DDA, 0x2DDE, 0x2DDC, 0x2DDC, 0x2DE3, 0x2DE1, 0x2CF6, 0x7FFE, 0x2C46, 0x2DE0, 0x2CF8, 0x7FFE, 0x7FFE, 0x7FFE, 0x2DD9, 0x7FFE, 0x1C0166, ]
ID = 0x0167, Name = Pietro, Personality = 3, Catchphrase = honk honk, Shirt = 0x2472, Furniture = [0x215D, 0x2397, 0x2436, 0x27FF, 0x2E8D, 0x2E8E, 0x2C4D, 0x2D47, 0x2D0E, 0x2B3D, 0x2B3D, 0x2E8C, 0x2E8C, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2E8B, 0x7FFE, 0x450167, ]
ID = 0x0168, Name = Étoile, Personality = 4, Catchphrase = fuzzy, Shirt = 0x7FFE, Furniture = [0x2132, 0x23E1, 0x2489, 0x27EB, 0x3066, 0x2DCC, 0x306B, 0x306A, 0x3069, 0x2E3D, 0x7FFE, 0x2AC3, 0x2DC9, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x3068, 0x7FFE, 0xD0168, ]
ID = 0x0169, Name = Peanut, Personality = 5, Catchphrase = slacker, Shirt = 0x2489, Furniture = [0x2137, 0x236E, 0x245F, 0x27EB, 0x2A4D, 0x2A10, 0x2C4B, 0x2A0F, 0x2A55, 0x2BE1, 0x2C3D, 0x2C27, 0x2AF0, 0x2A0E, 0x292F, 0x2C28, 0x7FFE, 0x7FFE, 0x2D75, 0x2A57, 0x4E0169, ]
ID = 0x016A, Name = Blaire, Personality = 6, Catchphrase = nutlet, Shirt = 0x2476, Furniture = [0x2178, 0x2385, 0x2419, 0x27F0, 0x29F0, 0x2A1F, 0x2C6F, 0x29ED, 0x2D31, 0x2D2D, 0x2C46, 0x2A1C, 0x2BDF, 0x29EE, 0x2D2B, 0x2C24, 0x7FFE, 0x7FFE, 0x2D75, 0x2CD6, 0x2016A, ]
ID = 0x016B, Name = Filbert, Personality = 0, Catchphrase = bucko, Shirt = 0x2480, Furniture = [0x2161, 0x2364, 0x23F6, 0x27F8, 0x2D3B, 0x2A58, 0x2A5B, 0x2B0D, 0x2B0C, 0x2B07, 0x2A5E, 0x2E06, 0x29BA, 0x29D6, 0x2D3D, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x5016B, ]
ID = 0x016C, Name = Pecan, Personality = 6, Catchphrase = chipmunk, Shirt = 0x2482, Furniture = [0x215C, 0x2353, 0x2418, 0x27FE, 0x2A00, 0x2A05, 0x2A08, 0x2C4B, 0x2A04, 0x2A09, 0x2E3D, 0x2BDC, 0x292F, 0x7FFE, 0x2C24, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A0A, 0x7FFE, 0x26016C, ]
ID = 0x016D, Name = Nibbles, Personality = 5, Catchphrase = niblet, Shirt = 0x24FC, Furniture = [0x2150, 0x2378, 0x23F3, 0x27FC, 0x2BC8, 0x2C4A, 0x2C01, 0x2C14, 0x2C69, 0x2BBC, 0x2BC7, 0x2BDA, 0x2BC3, 0x2975, 0x2C25, 0x2C37, 0x7FFE, 0x7FFE, 0x2D70, 0x7FFE, 0x6016D, ]
ID = 0x016E, Name = Agent S, Personality = 5, Catchphrase = sidekick, Shirt = 0x2468, Furniture = [0x2151, 0x236A, 0x2420, 0x27ED, 0x2B20, 0x2C2B, 0x2B24, 0x2B23, 0x2C6F, 0x2D01, 0x2C6E, 0x2B1D, 0x2B27, 0x2C4F, 0x2C1B, 0x295A, 0x7FFE, 0x7FFE, 0x2D0A, 0x2CD8, 0xD016E, ]
ID = 0x016F, Name = Caroline, Personality = 4, Catchphrase = hulaaaa, Shirt = 0x248D, Furniture = [0x2151, 0x2399, 0x2439, 0x27FD, 0x2B6C, 0x2CF5, 0x2CF5, 0x2CF5, 0x2CF5, 0x2B6F, 0x2B31, 0x2C50, 0x2D5B, 0x2B31, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x016F, ]
ID = 0x0170, Name = Sally, Personality = 4, Catchphrase = nutmeg, Shirt = 0x24C0, Furniture = [0x2130, 0x2378, 0x242B, 0x27FA, 0x29F5, 0x2A22, 0x2A29, 0x2C4B, 0x29FC, 0x2BDE, 0x7FFE, 0x2C59, 0x2AED, 0x2C59, 0x2BC4, 0x2C39, 0x2B89, 0x2C24, 0x2A2B, 0x7FFE, 0xA0170, ]
ID = 0x0171, Name = Static, Personality = 2, Catchphrase = krzzt, Shirt = 0x24FF, Furniture = [0x2154, 0x2382, 0x2444, 0x27EE, 0x2A37, 0x2A3D, 0x2C4A, 0x2A3B, 0x2C14, 0x297B, 0x297C, 0x2D1B, 0x2BEC, 0x2BEB, 0x2D97, 0x7FFE, 0x7FFE, 0x7FFE, 0x2A41, 0x2CD8, 0xD0171, ]
ID = 0x0172, Name = Mint, Personality = 6, Catchphrase = ahhhhhh, Shirt = 0x249E, Furniture = [0x214C, 0x2354, 0x2430, 0x27E8, 0x2DEC, 0x2AC7, 0x2C49, 0x2A0F, 0x2DE4, 0x2BDA, 0x2A13, 0x2937, 0x2D1A, 0x2A14, 0x2D45, 0x2B89, 0x7FFE, 0x7FFE, 0x2DEA, 0x2D6B, 0x60172, ]
ID = 0x0173, Name = Ricky, Personality = 2, Catchphrase = nutcase, Shirt = 0x244A, Furniture = [0x215A, 0x2355, 0x2422, 0x2803, 0x2A32, 0x2A2C, 0x2C44, 0x2A34, 0x2B03, 0x2AFE, 0x2C7A, 0x2A2F, 0x2BE9, 0x2C42, 0x2839, 0x2C50, 0x2EA2, 0x7FFE, 0x2A36, 0x7FFE, 0x50173, ]
ID = 0x0174, Name = Cally, Personality = 4, Catchphrase = WHEE, Shirt = 0x24F6, Furniture = [0x214E, 0x23B2, 0x242D, 0x27F6, 0x2CF0, 0x2DEC, 0x2B93, 0x2DC0, 0x2DB8, 0x2DBE, 0x2DC2, 0x2938, 0x2DBF, 0x2BE6, 0x2874, 0x2207, 0x7FFE, 0x7FFE, 0x2DBD, 0x2D6B, 0x380174, ]
ID = 0x0175, Name = Tasha, Personality = 6, Catchphrase = nice nice, Shirt = 0x7FFE, Furniture = [0x2184, 0x2386, 0x244E, 0x27FE, 0x2B87, 0x2F3C, 0x2F3C, 0x2FE0, 0x2D1C, 0x2F43, 0x2F62, 0x2FBA, 0x2F36, 0x3011, 0x2F95, 0x7FFE, 0x7FFE, 0x7FFE, 0x2F0D, 0x7FFE, 0x2C0175, ]
ID = 0x0176, Name = Sylvana, Personality = 4, Catchphrase = hubbub, Shirt = 0x7FFE, Furniture = [0x2172, 0x2351, 0x2484, 0x27E9, 0x2D41, 0x2FE8, 0x2FA7, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2F74, 0x2F74, 0x2FE7, 0x2FE4, 0x2F83, 0x2FB6, 0x2FE2, 0x2D75, 0x2D6F, 0x300176, ]
ID = 0x0177, Name = Poppy, Personality = 4, Catchphrase = nutty, Shirt = 0x24A7, Furniture = [0x2132, 0x2371, 0x2427, 0x27F2, 0x29F5, 0x2C49, 0x2C78, 0x29F9, 0x29FC, 0x29E6, 0x2BE2, 0x2C5A, 0x24E7, 0x24E8, 0x2C24, 0x7FFE, 0x7FFE, 0x7FFE, 0x29FF, 0x2EC5, 0xD0177, ]
ID = 0x0178, Name = Sheldon, Personality = 1, Catchphrase = cardio, Shirt = 0x2555, Furniture = [0x2144, 0x23C0, 0x241B, 0x2802, 0x2B9A, 0x2E21, 0x2E21, 0x2B9B, 0x7FFE, 0x2BAC, 0x2C60, 0x2B9C, 0x2B9E, 0x2C4E, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x1B0178, ]
ID = 0x0179, Name = Marshal, Personality = 3, Catchphrase = sulky, Shirt = 0x2565, Furniture = [0x2179, 0x2388, 0x242F, 0x27F2, 0x2E14, 0x2E18, 0x2E10, 0x2D31, 0x2E11, 0x2B8F, 0x2D09, 0x2E13, 0x2D1F, 0x2D2A, 0x2D00, 0x2179, 0x7FFE, 0x7FFE, 0x2D6E, 0x2CD6, 0x1E0179, ]
ID = 0x017A, Name = Hazel, Personality = 7, Catchphrase = uni-wow, Shirt = 0x2531, Furniture = [0x2184, 0x23B2, 0x2430, 0x27FC, 0x2B87, 0x2E84, 0x2E82, 0x2E85, 0x2AEF, 0x2C27, 0x2E83, 0x2D42, 0x7FFE, 0x7FFE, 0x2C4F, 0x2B69, 0x7FFE, 0x7FFE, 0x7FFE, 0x2EC5, 0x47017A, ]
ID = 0x017B, Name = Cece, Personality = 5, Catchphrase = stay fresh, Shirt = 0x7FFE, Furniture = [0x2182, 0x23E6, 0x248E, 0x27E6, 0x7FFE, 0x304A, 0x304B, 0x7FFE, 0x2C4B, 0x3048, 0x3048, 0x3045, 0x3045, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2CD5, 0x3044, 0x2F017B, ]
ID = 0x017C, Name = Viché, Personality = 4, Catchphrase = splatastic, Shirt = 0x7FFE, Furniture = [0x2182, 0x23E6, 0x248E, 0x27E6, 0x7FFE, 0x304A, 0x304B, 0x7FFE, 0x2C4B, 0x3048, 0x3048, 0x3045, 0x3045, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2CD5, 0x3044, 0x2F017C, ]
ID = 0x017D, Name = Rolf, Personality = 2, Catchphrase = grrrolf, Shirt = 0x24D5, Furniture = [0x2172, 0x2365, 0x243A, 0x27F7, 0x2C2E, 0x2B24, 0x2B23, 0x2C18, 0x2B25, 0x2B26, 0x7FFE, 0x2D07, 0x2D01, 0x2B7E, 0x2B22, 0x2C4E, 0x7FFE, 0x7FFE, 0x2D71, 0x2D6F, 0x18017D, ]
ID = 0x017E, Name = Rowan, Personality = 1, Catchphrase = mango, Shirt = 0x24A0, Furniture = [0x214E, 0x234C, 0x2432, 0x27E7, 0x29DF, 0x29E8, 0x29E4, 0x22F7, 0x29E7, 0x29E6, 0x29E3, 0x2BB6, 0x2BDF, 0x29E1, 0x22B1, 0x2BD2, 0x7FFE, 0x7FFE, 0x29E9, 0x7FFE, 0xA017E, ]
ID = 0x017F, Name = Tybalt, Personality = 1, Catchphrase = grrrRAH, Shirt = 0x7FFE, Furniture = [0x2137, 0x2350, 0x2475, 0x2800, 0x2B6C, 0x2C14, 0x2C01, 0x2F7B, 0x2F33, 0x2EFE, 0x2F34, 0x2F12, 0x2FAF, 0x2FAF, 0x2F69, 0x2F3B, 0x2F68, 0x7FFE, 0x2D76, 0x7FFE, 0xA017F, ]
ID = 0x0180, Name = Bangle, Personality = 5, Catchphrase = growf, Shirt = 0x2580, Furniture = [0x214C, 0x23BC, 0x242E, 0x2800, 0x2A4D, 0x2A68, 0x2D47, 0x2B93, 0x2A64, 0x2E3D, 0x2E3D, 0x2BE1, 0x2D66, 0x2BCA, 0x2B89, 0x2B88, 0x2D20, 0x7FFE, 0x2D7A, 0x2A57, 0x430180, ]
ID = 0x0181, Name = Leonardo, Personality = 1, Catchphrase = flexin', Shirt = 0x244A, Furniture = [0x2143, 0x237F, 0x242F, 0x2800, 0x2A7E, 0x2A16, 0x2C49, 0x2B93, 0x7FFE, 0x2B97, 0x2B96, 0x2BE3, 0x2BE4, 0x2BDF, 0x2B2B, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D71, 0x7FFE, 0x310181, ]
ID = 0x0182, Name = Claudia, Personality = 6, Catchphrase = ooh la la, Shirt = 0x24C9, Furniture = [0x2183, 0x239E, 0x2429, 0x27FE, 0x2D40, 0x2A00, 0x2AE4, 0x2ADF, 0x2C49, 0x2BDD, 0x2A06, 0x2C0B, 0x2C0B, 0x7FFE, 0x2950, 0x2E25, 0x2D2B, 0x7FFE, 0x7FFE, 0x7FFE, 0x310182, ]
ID = 0x0183, Name = Bianca, Personality = 5, Catchphrase = glimmer, Shirt = 0x251F, Furniture = [0x2174, 0x23B7, 0x242F, 0x27F5, 0x2D41, 0x2DE7, 0x2AEF, 0x2C49, 0x2DE5, 0x2C26, 0x2D1A, 0x2D5B, 0x292F, 0x2C43, 0x2D3A, 0x2C2A, 0x7FFE, 0x7FFE, 0x2D73, 0x2CD6, 0x220183, ]
ID = 0x0184, Name = Chief, Personality = 2, Catchphrase = harrumph, Shirt = 0x248A, Furniture = [0x2151, 0x23A1, 0x243E, 0x2805, 0x2A5D, 0x2A5F, 0x2A59, 0x2A5B, 0x7FFE, 0x2BEC, 0x2A5E, 0x2BF7, 0x2D53, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D0A, 0x7FFE, 0xA0184, ]
ID = 0x0185, Name = Lobo, Personality = 2, Catchphrase = ah-rooooo, Shirt = 0x2480, Furniture = [0x2143, 0x2381, 0x242F, 0x27EA, 0x2A32, 0x2C49, 0x29EA, 0x2A33, 0x2A31, 0x2BE3, 0x2BE4, 0x2BE5, 0x2A35, 0x2BE2, 0x2C17, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x1D0185, ]
ID = 0x0186, Name = Wolfgang, Personality = 2, Catchphrase = snarrrl, Shirt = 0x24DB, Furniture = [0x215F, 0x2382, 0x23F1, 0x27EA, 0x2A37, 0x2E3E, 0x2C4C, 0x2A3E, 0x7FFE, 0x29A3, 0x29A2, 0x298E, 0x2BEB, 0x2CEE, 0x7FFE, 0x2305, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x4A0186, ]
ID = 0x0187, Name = Whitney, Personality = 6, Catchphrase = snappy, Shirt = 0x257E, Furniture = [0x213E, 0x2381, 0x242D, 0x2801, 0x29F5, 0x29FB, 0x2C4B, 0x2A04, 0x2C44, 0x2C5A, 0x29FD, 0x2BD9, 0x29FE, 0x7FFE, 0x2B89, 0x7FFE, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D6C, 0x140187, ]
ID = 0x0188, Name = Dobie, Personality = 2, Catchphrase = ohmmm..., Shirt = 0x7FFE, Furniture = [0x2157, 0x2396, 0x247F, 0x27E7, 0x2A37, 0x2CE8, 0x3013, 0x300A, 0x2D35, 0x2F93, 0x2EFF, 0x2C46, 0x2EFF, 0x2D33, 0x2F4C, 0x2FF1, 0x7FFE, 0x7FFE, 0x2D74, 0x7FFE, 0x10188, ]
ID = 0x0189, Name = Freya, Personality = 6, Catchphrase = uff da, Shirt = 0x24CB, Furniture = [0x2146, 0x23B4, 0x240D, 0x27FE, 0x2A37, 0x2A3E, 0x2A3B, 0x2A3F, 0x2C4C, 0x7FFE, 0x2C45, 0x2BEC, 0x2D1A, 0x2C52, 0x2D56, 0x7FFE, 0x7FFE, 0x7FFE, 0x2D0A, 0x7FFE, 0x150189, ]
